species	short_name	genome_assembly	clade;qual	socialite;qual	longevity;quant	length;quant	RGBIF_observation;quant	genome_size;quant	GC_content_proportion;quant	No_prot_annot;quant	No_genes;buscodataset_embryophyta;quant	No_introns;buscodataset_embryophyta;quant	median_length_introns;buscodataset_embryophyta;quant	No_multi_exonic_genes;buscodataset_embryophyta;quant	No_intron_per_gene;buscodataset_embryophyta;quant	prop_intron_annotated;buscodataset_embryophyta;quant	median_coverage_exon;buscodataset_embryophyta;quant	median_gene_fpkm;buscodataset_embryophyta;quant	prop_overlap;buscodataset_embryophyta;quant	average_svr;svr_class_all;buscodataset_embryophyta;quant	average_nsvr;svr_class_all;buscodataset_embryophyta;quant	rsquared_svr_fpkm;svr_class_all;buscodataset_embryophyta;quant	slope_svr_fpkm;svr_class_all;buscodataset_embryophyta;quant	rsquared_nsvr_fpkm;svr_class_all;buscodataset_embryophyta;quant	slope_nsvr_fpkm;svr_class_all;buscodataset_embryophyta;quant	average_svr;svr_class_high;buscodataset_embryophyta;quant	average_nsvr;svr_class_high;buscodataset_embryophyta;quant	rsquared_svr_fpkm;svr_class_high;buscodataset_embryophyta;quant	slope_svr_fpkm;svr_class_high;buscodataset_embryophyta;quant	rsquared_nsvr_fpkm;svr_class_high;buscodataset_embryophyta;quant	slope_nsvr_fpkm;svr_class_high;buscodataset_embryophyta;quant	average_svr;svr_class_low;buscodataset_embryophyta;quant	average_nsvr;svr_class_low;buscodataset_embryophyta;quant	rsquared_svr_fpkm;svr_class_low;buscodataset_embryophyta;quant	slope_svr_fpkm;svr_class_low;buscodataset_embryophyta;quant	rsquared_nsvr_fpkm;svr_class_low;buscodataset_embryophyta;quant	slope_nsvr_fpkm;svr_class_low;buscodataset_embryophyta;quant	No_genes;buscodataset_eukaryota;quant	No_introns;buscodataset_eukaryota;quant	median_length_introns;buscodataset_eukaryota;quant	No_multi_exonic_genes;buscodataset_eukaryota;quant	No_intron_per_gene;buscodataset_eukaryota;quant	prop_intron_annotated;buscodataset_eukaryota;quant	median_coverage_exon;buscodataset_eukaryota;quant	median_gene_fpkm;buscodataset_eukaryota;quant	prop_overlap;buscodataset_eukaryota;quant	average_svr;svr_class_all;buscodataset_eukaryota;quant	average_nsvr;svr_class_all;buscodataset_eukaryota;quant	rsquared_svr_fpkm;svr_class_all;buscodataset_eukaryota;quant	slope_svr_fpkm;svr_class_all;buscodataset_eukaryota;quant	rsquared_nsvr_fpkm;svr_class_all;buscodataset_eukaryota;quant	slope_nsvr_fpkm;svr_class_all;buscodataset_eukaryota;quant	average_svr;svr_class_high;buscodataset_eukaryota;quant	average_nsvr;svr_class_high;buscodataset_eukaryota;quant	rsquared_svr_fpkm;svr_class_high;buscodataset_eukaryota;quant	slope_svr_fpkm;svr_class_high;buscodataset_eukaryota;quant	rsquared_nsvr_fpkm;svr_class_high;buscodataset_eukaryota;quant	slope_nsvr_fpkm;svr_class_high;buscodataset_eukaryota;quant	average_svr;svr_class_low;buscodataset_eukaryota;quant	average_nsvr;svr_class_low;buscodataset_eukaryota;quant	rsquared_svr_fpkm;svr_class_low;buscodataset_eukaryota;quant	slope_svr_fpkm;svr_class_low;buscodataset_eukaryota;quant	rsquared_nsvr_fpkm;svr_class_low;buscodataset_eukaryota;quant	slope_nsvr_fpkm;svr_class_low;buscodataset_eukaryota;quant	No_genes;buscodataset_None;quant	No_introns;buscodataset_None;quant	median_length_introns;buscodataset_None;quant	No_multi_exonic_genes;buscodataset_None;quant	No_intron_per_gene;buscodataset_None;quant	prop_intron_annotated;buscodataset_None;quant	median_coverage_exon;buscodataset_None;quant	median_gene_fpkm;buscodataset_None;quant	prop_overlap;buscodataset_None;quant	average_svr;svr_class_all;buscodataset_None;quant	average_nsvr;svr_class_all;buscodataset_None;quant	rsquared_svr_fpkm;svr_class_all;buscodataset_None;quant	slope_svr_fpkm;svr_class_all;buscodataset_None;quant	rsquared_nsvr_fpkm;svr_class_all;buscodataset_None;quant	slope_nsvr_fpkm;svr_class_all;buscodataset_None;quant	average_svr;svr_class_high;buscodataset_None;quant	average_nsvr;svr_class_high;buscodataset_None;quant	rsquared_svr_fpkm;svr_class_high;buscodataset_None;quant	slope_svr_fpkm;svr_class_high;buscodataset_None;quant	rsquared_nsvr_fpkm;svr_class_high;buscodataset_None;quant	slope_nsvr_fpkm;svr_class_high;buscodataset_None;quant	average_svr;svr_class_low;buscodataset_None;quant	average_nsvr;svr_class_low;buscodataset_None;quant	rsquared_svr_fpkm;svr_class_low;buscodataset_None;quant	slope_svr_fpkm;svr_class_low;buscodataset_None;quant	rsquared_nsvr_fpkm;svr_class_low;buscodataset_None;quant	slope_nsvr_fpkm;svr_class_low;buscodataset_None;quant	No_genes;buscodataset_metazoa;quant	No_introns;buscodataset_metazoa;quant	median_length_introns;buscodataset_metazoa;quant	No_multi_exonic_genes;buscodataset_metazoa;quant	No_intron_per_gene;buscodataset_metazoa;quant	prop_intron_annotated;buscodataset_metazoa;quant	median_coverage_exon;buscodataset_metazoa;quant	median_gene_fpkm;buscodataset_metazoa;quant	prop_overlap;buscodataset_metazoa;quant	average_svr;svr_class_all;buscodataset_metazoa;quant	average_nsvr;svr_class_all;buscodataset_metazoa;quant	rsquared_svr_fpkm;svr_class_all;buscodataset_metazoa;quant	slope_svr_fpkm;svr_class_all;buscodataset_metazoa;quant	rsquared_nsvr_fpkm;svr_class_all;buscodataset_metazoa;quant	slope_nsvr_fpkm;svr_class_all;buscodataset_metazoa;quant	average_svr;svr_class_high;buscodataset_metazoa;quant	average_nsvr;svr_class_high;buscodataset_metazoa;quant	rsquared_svr_fpkm;svr_class_high;buscodataset_metazoa;quant	slope_svr_fpkm;svr_class_high;buscodataset_metazoa;quant	rsquared_nsvr_fpkm;svr_class_high;buscodataset_metazoa;quant	slope_nsvr_fpkm;svr_class_high;buscodataset_metazoa;quant	average_svr;svr_class_low;buscodataset_metazoa;quant	average_nsvr;svr_class_low;buscodataset_metazoa;quant	rsquared_svr_fpkm;svr_class_low;buscodataset_metazoa;quant	slope_svr_fpkm;svr_class_low;buscodataset_metazoa;quant	rsquared_nsvr_fpkm;svr_class_low;buscodataset_metazoa;quant	slope_nsvr_fpkm;svr_class_low;buscodataset_metazoa;quant	Embryophyta_v1_dnds;quant	Embryophyta_v1_ds;quant	Embryophyta_v1_dn;quant	Eukaryota_v6_dnds;quant	Eukaryota_v6_ds;quant	Eukaryota_v6_dn;quant	Eukaryota_v7_dnds;quant	Eukaryota_v7_ds;quant	Eukaryota_v7_dn;quant	Metazoa_v9_dnds;quant	Metazoa_v9_ds;quant	Metazoa_v9_dn;quant	Metazoa_v6_dnds;quant	Metazoa_v6_ds;quant	Metazoa_v6_dn;quant	Metazoa_v5_dnds;quant	Metazoa_v5_ds;quant	Metazoa_v5_dn;quant	Metazoa_v4_dnds;quant	Metazoa_v4_ds;quant	Metazoa_v4_dn;quant	Metazoa_species_filtered_v53.2_dnds;quant	Metazoa_species_filtered_v53.2_ds;quant	Metazoa_species_filtered_v53.2_dn;quant	weight;quant
Microtus_ochrogaster	Moch	GCF_000317375.1	Mammalia	solitary	1934.5	18	14565	2104.45464	0.42	37795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	290	2779	1096	283	9.81978798586572	0.998560633321339	742.030421719588	12.4065	0.00179920834832674	0.0159531175680368	0.0395363875423867	-0.49	-0.00907181852099816	-0.845	-0.0368154897212363	0.167753807976311	0.0984617838010288	-0.28	0.00935347214885458	0.038	-0.0193858360645463	0.00367208154900881	0.0347691831776269	-0.333	-0.00111179649456428	-0.852	-0.0343053515437185	22427	131796	1341	13868	9.50360542255552	0.994848098576588	166.350523168908	2.52618	0.00179823363379769	0.0230408341075956	0.0439645784873681	-0.333	0.0000188244655624048	-0.821	-0.0232466612765281	0.187218264906781	0.0958322193257353	0.697	0.0184197762115586	-0.774	-0.0316407868472228	0.00366398931480046	0.0378429622493677	0.035	0.000578091218875694	-0.845	-0.0216999058407416	937	7524	1234.5	905	8.31381215469613	0.998006379585327	784.171663244354	13.3108	0.0013290802764487	0.0196904680012283	0.0438111069046043	-0.839	-0.00978990059024626	-0.983	-0.0437734281227256	0.165288695076829	0.0931095749196135	0.224	-0.00337927156226181	-0.898	-0.0663812956249493	0.00428324820486851	0.0385943378024869	0.001	-0.000899913160717969	-0.981	-0.0392199743687617	NA	NA	NA	0.103602758795278	0.114490593119485	0.0118615413032864	0.115220078421457	0.116749279642157	0.0134518611560179	0.105054344907461	0.113063563967439	0.011877818645502	0.108852628159966	0.113953595683994	0.0124041483784809	0.10949004207544	0.115255090961514	0.0126192847587848	0.106264357694045	0.117114423182895	0.0124450889562389	NA	NA	NA	0.07
Melospiza_melodia	Mmel	GCA_013398205.1	Aves	solitary	4124.5	17	14026733	1058.673341	0.42	14000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	261	2108	701.5	255	8.26666666666667	0.9573055028463	469.383526383526	14.03005	0	0.00671042226786282	0.0306517990078598	-0.854	-0.00673483874083309	-0.92	-0.0358686558877859	0.134732399466384	0.114894693049421	0.27	0.0524525398983627	0.093	-0.00890634852008112	0.00231320028361528	0.0277582746786599	-0.441	-0.0016084199564954	-0.917	-0.0332979020591994	14000	72842	870	9753	7.46867630472675	0.942546882293183	135.229744147272	3.465185	0.000878613986436397	0.0151815351801993	0.0302467067424899	-0.775	-0.0036836670833967	-0.96	-0.0171336209074576	0.176057529851918	0.0862421371482264	0.88	0.0300223435508494	-0.633	-0.0187819783991769	0.00288838496153165	0.0259678816825963	0.333	-0.000017408941611792	-0.967	-0.0148467283903517	806	5485	727	768	7.14192708333333	0.956061987237922	432.116328855065	13.8002	0.000364630811303555	0.0101653732614133	0.0304306468997382	-0.47	-0.00518643233516031	-0.974	-0.02549813324072	0.162446216384645	0.0879268125383953	0.9	0.0345260838013737	-0.296	-0.0224787896375328	0.002801639830569	0.027650346841141	-0.97	-0.00157764592782695	-0.965	-0.0242042001477356	NA	NA	NA	0.111289362746009	0.197158218898876	0.0219416125413941	0.120146956326316	0.178147101368854	0.0214038320078235	0.159344186884337	0.200425883319581	0.0319366994081337	0.11291680777145	0.218964244459444	0.0247247435004479	0.121019770741906	0.260544663789335	0.0315310554798122	0.11836847466249	0.269544596729555	0.0319055827683933	NA	NA	NA	0.227
Lonchura_striata	Lstr	GCF_005870125.1	Aves	solitary	3650	11	113095	1029.065693	0.42	29134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	290	2728	699.5	286	9.53846153846154	0.99816715542522	1844.60404259088	6.08418	0.00366568914956012	0.0119247134257627	0.0711047880666181	-0.311	0.000361812547704628	-0.777	-0.0144982007062434	0.149021927567233	0.123329752647466	0.317	-0.00203298963508423	-0.784	-0.0240535960606679	0.00241228422033733	0.0674811821352931	0.03	0.000189543263769492	-0.806	-0.0138991720079809	18556	123873	884	12987	9.53823053823054	0.992653766357479	548.402265933257	0.618329	0.00226037958231414	0.0222144730961866	0.082233184321435	0.259	-0.000270730596386407	-0.991	-0.0163857896777356	0.192769739233164	0.125127037432911	-0.122	0.00117394580486194	-0.913	-0.0161035432807068	0.00272231117665671	0.0773309966075128	0.652	0.000443451391376788	-0.996	-0.0161502913197553	944	7328	733	917	7.99127589967285	0.996997816593886	1779.01389295454	5.333675	0.00231986899563319	0.0158212237967493	0.0779894243162591	-0.336	-0.00272715280241928	-0.894	-0.021922465038527	0.164471988924413	0.127684893028923	0.098	-0.00314510726580282	-0.737	-0.0199020558354523	0.00294873761131701	0.0736860207385314	-0.065	0.000084853715677506	-0.911	-0.0207784615370227	NA	NA	NA	0.110601573825282	0.103472493648695	0.0114442206451721	0.120695918535854	0.101054612195592	0.0121968792412314	0.156532988412983	0.0981217250252888	0.0153592868464454	0.11267159375831	0.103202718289733	0.0116280147498941	0.115196842326856	0.108698971461327	0.0125217782765219	0.112773747700072	0.109517022085496	0.012350645017533	NA	NA	NA	0.0123
Cyprinus_carpio	Ccar	GCF_018340385.1	Teleostei	solitary	17155	120	187544	1672.253371	0.37	80686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	104	965	282	103	9.36893203883495	0.998963730569948	649.05130816352	3.32902	0	0.00466512433856949	0.0345140235113804	0.018	-0.00180242868629214	-0.402	-0.0135987897255478	0.168155874761691	0.0504951096287916	-0.563	-0.0622683595577887	0.095	-0.0314945087586989	0.00173332818119284	0.0342274428531568	-0.323	-0.000450504435227358	-0.414	-0.0137903239051792	53109	298790	368	34710	8.60818208009219	0.994156430938117	190.181593223565	0.2443245	0.00344054352555306	0.014765081464027	0.0400852365193356	-0.605	-0.00238503567830669	-0.414	-0.00552913642620319	0.201073782953515	0.104607384764328	0.868	0.0173344133308294	0.493	0.00570408504136709	0.00211748294192038	0.0357051392921937	0.16	-0.000137243256560001	-0.404	-0.00507324257796808	282	2066	225	276	7.48550724637681	0.998063891577928	787.44559646684	3.7045	0.00242013552758954	0.00555225786168927	0.0403089387854018	0.126	-0.00133704285436668	-0.838	-0.0134122611133053	0.196392073070852	0.121438954582448	0.693	0.071472284174424	-0.324	-0.0628946089348873	0.00197636388834204	0.0387887511126761	-0.491	-0.000604492308918138	-0.699	-0.0115828700342449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20
Callithrix_jacchus	Cjac	GCF_009663435.1	Mammalia	solitary	8322	15	1638	2859.842944	0.41	85133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	265	2727	1262	262	10.4083969465649	0.999633296663	372.872613803231	9.511045	0	0.0241499163012685	0.0356849916093853	-0.73	-0.0142320986873499	-0.787	-0.0154645024295793	0.136537210244723	0.0715120604158705	0.141	-0.0131275579515823	0.146	-0.00632382925076666	0.00743857899628131	0.0303577147396762	-0.756	-0.00259517583432191	-0.634	-0.0141579110812894	33762	142978	1496	15129	9.45059157908652	0.996754745485319	32.6236612795844	0.18973	0.00195834324161759	0.035891647423666	0.0413585220586138	-0.232	-0.0035827010491981	-0.544	-0.00435651162212438	0.173413807367875	0.0796274655491151	0.849	0.00880180026111129	0.25	0.00354256921977395	0.00656348249895189	0.0331972345494638	-0.125	0.000425538989703876	-0.779	-0.00437411126779267	869	7301	1501	845	8.64023668639053	0.99958909738392	368.677981651376	10.2918925	0.000547870154773319	0.0300007787294628	0.0370466371818284	-0.736	-0.0104508625460462	-0.41	-0.00799407656291127	0.149050959733025	0.0713019061143609	-0.276	0.00349550266430348	-0.19	0.00750447326975819	0.00769702063609738	0.0306289969459726	-0.312	-0.00118983886258832	-0.454	-0.00619904686656891	NA	NA	NA	0.107075627237512	0.233604142453612	0.0250133100785016	0.11878266953172	0.227191497575396	0.0269864125769148	0.137084272239772	0.208687767762792	0.0286078107691048	0.111138025490932	0.221329532423016	0.0245981272163252	0.112516437492554	0.222281757909526	0.0250103515195622	0.109853795548774	0.224201670701587	0.0246294044949458	NA	NA	NA	0.36
Pelodiscus_sinensis	Psin	GCF_000230535.1	Testudines	solitary	NA	NA	1582	2106.966051	0.44	38587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	294	2389	1365	282	8.47163120567376	0.994558392632901	95.1058747836311	7.5608725	0.000837170364169108	0.0092193406781924	0.0183355287909989	-0.14	-0.00148649571102802	-0.538	-0.010785221385075	0.133891533647782	0.0538536368294439	0.744	0.0707712302176203	-0.182	0.0167657059004178	0.00279916172685349	0.0165064712907797	-0.075	0.00081174867053487	-0.609	-0.010734819558965	24297	79391	1636	10209	7.77656969340778	0.992669194241161	6.44100119189511	0.3832915	0.00056681487826076	0.0158347152954988	0.0242463933192613	-0.303	-0.00284994751955234	-0.902	-0.00709061936931795	0.162197262823111	0.056461830491975	0.877	0.0225689374116251	0.575	0.00820000803096201	0.00265161590401524	0.0213446994271961	0.522	0.00129575537030082	-0.943	-0.00695478959715279	928	6215	1476	883	7.03850509626274	0.996138374899437	94.6624896139222	7.4979625	0	0.0122201718287661	0.0218875298162692	-0.841	-0.00603333016709056	-0.944	-0.0144867354171409	0.14870540073559	0.0518246548935375	-0.173	0.0114606648957827	0.283	0.0298698640447726	0.00303208841274773	0.0198721849716377	-0.11	0.000532407670001055	-0.935	-0.0148188569344193	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.143928274104808	0.400191337178351	0.0575988484717753	0.112144276005162	0.437218760057211	0.0490315813024907	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.247
Panthera_tigris	Ptig	GCF_000464555.1	Mammalia	solitary	9490	370	2967	2332.894034	0.41	29473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	292	2379	1020	278	8.55755395683453	0.996216897856242	64.6492605962372	8.365885	0	0.0132364711868398	0.0243347118421624	-0.333	0.0000528525448725309	-0.751	-0.00680916521659935	0.13386838322663	0.0588207442567844	-0.173	0.0161318526478759	-0.307	0.00529057627684679	0.00276590778457394	0.0213414061506237	0.853	0.00123439907173993	-0.981	-0.00682301199370721	21877	76484	1204	9531	8.02476130521456	0.989553370639611	5.97513930561509	0.604688	0.000601432979446682	0.021913838409593	0.0266782481773183	0.176	-0.000794919638954602	-0.768	-0.00593483453417468	0.159649260806151	0.055785740083617	0.411	0.00632355549638503	-0.306	0.000705321717538071	0.00366957460611038	0.0228227057775767	0.787	0.00213589918087049	-0.82	-0.00592798982919901	944	6337	1214	873	7.25887743413517	0.996370522329178	63.1072105469428	8.49804	0.00063121350796907	0.0185057281133827	0.0292366696675787	-0.849	-0.00714257834516119	-0.672	-0.00941741414066063	0.146645340679059	0.0674314474274097	-0.488	-0.0252017770204685	-0.194	0.00581856961833354	0.00373426626359077	0.0248337165819241	0.481	0.0014813744170945	-0.594	-0.00918684203798778	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.274690752439324	0.0174534395860625	0.00479429845254978	0.120076747480929	0.0262852055666942	0.00315624199131624	NA	NA	NA	NA	NA	NA	NA	NA	NA	423
Monodelphis_domestica	Mdom	GCF_000002295.2	Mammalia	solitary	1861.5	20	480	3499.680986	0.38	49112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	258	1243	28	9.21428571428571	1	18171.8387417637	20.52745	0	0.0120543100981424	0.015977640791356	-0.722	-0.0222060198932941	-0.724	-0.0239216102674477	0.144482154598003	0.0399064010496624	-0.433	-0.0944424220033147	0.325	-0.0123862415454939	0.00329875013120951	0.0143955739974184	-0.043	-0.00236086171206818	-0.71	-0.0220173597798786	4231	21815	1838	2218	9.83543733092876	0.994315837726335	752.584572992089	0.141563	0.00192528077011231	0.0320075697601891	0.0300987069878728	-0.601	-0.00399931025675542	-0.931	-0.00807540054476667	0.178514593535922	0.0712127555818815	0.803	0.00874277621286802	-0.908	-0.0125349230396852	0.00675778336461855	0.0230128969147329	-0.367	-0.000855530376801736	-0.91	-0.00574129670425704	133	1116	1470.5	127	8.78740157480315	0.99910394265233	12279.1309859155	13.0427	0	0.0199449961388855	0.0254015775288396	-0.453	-0.00829611988976468	0.061	-0.0153236695418581	0.15307658601324	0.0606442477237313	-0.309	0.0104579888064233	0.315	-0.0165020643615072	0.00640841789894612	0.0218181668377499	-0.438	-0.00310089773249259	-0.176	-0.0146172624201685	NA	NA	NA	0.102412852393621	1.25960260417203	0.128999495575691	0.115379498658161	1.25106722663514	0.144347509396819	0.116724254685648	0.479450263073285	0.055963474616067	0.109345918292855	0.484397520486807	0.052966891696412	0.108758452133551	1.16601396809596	0.126813874336217	0.105474217403955	1.18961004104227	0.125473188094821	0.0986142510702956	1.19851734479356	0.118190890351576	0.105
Heterocephalus_glaber	Hgla	GCF_000247695.1	Mammalia	eusocial	10950	16.5	642	2314.868358	0.4	60814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	285	2908	1075.5	280	10.3857142857143	0.998624484181568	2263.03088803089	9.18116	0.00137551581843191	0.0222299069739638	0.0177200484341224	-0.558	-0.00620900190994131	-0.682	-0.00846908610170712	0.131825635448606	0.0406806791477471	0.222	0.0167390994750091	-0.225	-0.00706946978826686	0.00713691150327753	0.0145580210432006	-0.792	-0.00126383914537209	-0.861	-0.00801832777496468	27005	135552	1219	13996	9.68505287224921	0.9937662299339	119.189448441247	0.332194	0.00456651322001889	0.0327674083622159	0.0258480416685022	-0.929	-0.00694044697179216	-0.897	-0.0074329606525723	0.168588633126353	0.0578996668271461	-0.509	-0.00426016560926687	-0.821	-0.00784372793382681	0.0067720930895411	0.0197135652459296	-0.331	0.000032865621106333	-0.858	-0.00570003203118033	935	7829	1203	908	8.62224669603524	0.998467237195044	2072.4292535413	10.14385	0.00383190701238983	0.0268793807469845	0.0193884767183082	-0.947	-0.00877588518156921	-0.34	-0.00635131025547583	0.146658374746165	0.0445754893307641	-0.38	-0.0132154279647973	-0.009	-0.00811564757208544	0.00756763846322469	0.0153276219704975	-0.53	-0.00109671977815727	-0.007	-0.00400268385495933	NA	NA	NA	0.104814501569811	0.632342751031402	0.0662786902706393	0.11733178465228	0.653533536680612	0.0766802561888523	0.12132942678688	0.594742840953207	0.072159807978453	0.110039071595255	0.646734523318431	0.07116606651456	0.111390515758051	0.620814058080832	0.0691527981194726	0.107968486009468	0.624747341716243	0.0674530246235425	0.104088590888821	0.621843895407492	0.0647268548257815	0.08
Macaca_mulatta	Mmul	GCF_003339765.1	Mammalia	solitary	14600	64	3917	2936.966345	0.41	67976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80	857	1312	79	10.8481012658228	0.998833138856476	4929.62160393395	9.05554	0	0.0163592159811696	0.0340790299613909	-0.869	-0.0104301936121556	0.12	-0.00324484086471199	0.130422814321992	0.0981212276785103	-0.328	0.00235340457027959	-0.304	-0.0525109504821029	0.00730882971483233	0.0289975961374885	-0.286	-0.00250895760068914	0.033	0.00545418593156979	8343	42263	1451	4545	9.2987898789879	0.995386035066134	743.282032742459	0.3223045	0.00260274944987341	0.0368177305729345	0.0513438744454745	-0.721	-0.00731889667766069	-0.935	-0.0118308801132673	0.174144037568534	0.100520780403079	0.464	0.00471099542555464	-0.743	-0.00988685606207346	0.00779298960054925	0.0409500395825843	-0.583	-0.00111641146255516	-0.915	-0.00918477987577951	246	2112	1474	240	8.8	0.99905303030303	5413.2605156038	11.355	0.00284090909090909	0.0262307395791392	0.0407276082692538	-0.376	-0.012515186498658	0.219	-0.00637274246466031	0.154321271257472	0.0880419944224208	-0.131	0.01554954632528	-0.063	0.0257133090088153	0.00840584358506708	0.034143405665415	-0.497	-0.00339243340516565	0.165	-0.00570358162945902	NA	NA	NA	0.105189787843662	0.119729946454694	0.0125943676661022	0.117241458573358	0.117511002991139	0.0137771613890994	0.127676298133102	0.0485098256160012	0.00619355495773336	0.110609695282742	0.0502852321014778	0.0055620341999664	0.111884638887081	0.114653418484248	0.0128279563242795	0.108498188019084	0.114680542202955	0.0124426310300668	0.105065391858849	0.115672485771824	0.0121531750449038	12
